timestamp,2508bc72784db0cccfe2abaf21a2901348296118,54ba643ef1116d7de67d918e35e22f494408dab7,6b8b348220e0880d2d4bb373cd58ac920cc08fa0,7726551a4b5861acf9598b03f676222f5d10656d,77fc3393c6c6e0a2487422886363667aee953244,7ce37b95947d27775788beaa9899ea94c888434c,7d974f90a51f05d222dde08dce86c9e3220769e7,830ca47eee5b372f4c0f1810ac25d7b4c687fbbf,87d2bad4e28fc42e03ceae8dc6e5675821d5aadd,893954923fa66520873628280b7e20a95de291ff,bd16f55214f3705f14fd6de7c8557b8ebfe4aae4,c73c5108f02c607efae152105ab1440c9c865fae,c8e285be7dac4c97654ab58d67840adbc9c69400,dd63669428e95c07519e072b058e775c54c5a688,e1d57830999309ddcd17736d7b05a3ba4b8ed532
1570929244,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929245,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929246,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929247,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929248,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929249,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929250,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929251,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929252,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929253,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929254,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929255,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929256,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929257,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929258,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929259,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929260,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929261,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929262,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929263,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929264,148,38,45,43,148,39,147,36,43,44,36,39,41,153,1.0000329803771972
1570929265,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929266,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929267,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929268,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929269,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929270,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929271,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929272,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929273,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929274,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929275,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929276,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929277,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929278,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929279,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929280,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929281,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929282,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929283,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929284,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929285,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929286,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929287,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929288,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929289,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929290,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929291,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929292,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929293,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929294,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929295,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929296,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929297,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929298,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929299,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929300,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929301,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929302,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929303,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929304,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929305,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929306,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929307,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929308,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929309,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929310,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929311,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929312,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329803771972
1570929313,156,38,45,43,148,47,147,44,51,44,36,39,41,152,1.0000329803771972
1570929314,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929315,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929316,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929317,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929318,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929319,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929320,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929321,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929322,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929323,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929324,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929325,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929326,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929327,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929328,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929329,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929330,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929331,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929332,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929333,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929334,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929335,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929336,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929337,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929338,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929339,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929340,156,46,53,51,156,47,155,44,51,52,44,47,49,160,1.0000329803771972
1570929341,164,55,62,59,156,55,163,52,59,52,52,55,58,169,1.0000329803771972
1570929342,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929343,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929344,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929345,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929346,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929347,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929348,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929349,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929350,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929351,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929352,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929353,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929354,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929355,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929356,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929357,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929358,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929359,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929360,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929361,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929362,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929363,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929364,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929365,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929366,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929367,164,55,62,59,164,55,163,52,59,60,52,55,58,169,1.0000329803771972
1570929368,172,55,62,67,164,63,171,60,67,60,60,63,58,169,1.0000329803771972
1570929369,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929370,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929371,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929372,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929373,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929374,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929375,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929376,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929377,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929378,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929379,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929380,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929381,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929382,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929383,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929384,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929385,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929386,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929387,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929388,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929389,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929390,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929391,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929392,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929393,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929394,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929395,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329803771972
1570929396,180,71,78,76,173,71,180,68,75,69,69,72,74,185,1.0000329803771972
1570929397,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929398,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929399,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929400,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929401,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929402,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929403,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929404,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929405,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929406,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929407,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929408,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929409,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929410,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929411,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929412,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929413,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929414,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929415,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929416,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929417,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929418,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929419,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929420,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929421,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929422,180,71,78,76,181,71,180,68,75,77,69,72,74,185,1.0000329803771972
1570929423,188,79,86,85,181,79,189,76,83,77,78,81,82,193,1.0000329803771972
1570929424,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929425,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929426,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929427,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929428,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929429,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929430,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929431,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929432,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929433,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929434,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929435,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929436,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929437,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929438,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929439,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929440,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929441,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929442,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929443,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929444,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929445,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929446,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929447,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929448,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929449,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929450,188,79,86,85,189,79,189,76,83,85,78,81,82,193,1.0000329803771972
1570929451,196,87,94,93,190,87,197,84,91,86,86,89,90,201,1.0000329803771972
1570929452,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929453,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929454,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929455,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929456,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929457,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929458,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929459,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929460,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929461,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929462,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929463,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929464,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929465,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929466,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929467,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929468,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929469,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929470,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929471,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929472,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929473,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929474,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929475,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929476,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929477,196,87,94,93,198,87,197,84,91,94,86,89,90,201,1.0000329803771972
1570929478,204,96,103,101,198,95,205,92,99,94,94,97,99,210,1.0000329803771972
1570929479,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929480,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929481,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929482,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929483,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929484,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929485,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929486,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929487,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929488,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929489,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929490,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929491,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929492,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929493,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929494,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929495,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929496,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929497,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929498,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929499,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929500,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929501,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929502,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929503,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929504,204,96,103,101,206,95,205,92,99,102,94,97,99,210,1.0000329803771972
1570929505,212,105,112,109,206,103,213,100,107,102,102,105,108,219,1.0000329803771972
1570929506,212,105,112,109,214,103,213,100,107,110,102,105,108,219,1.0000329803771972
1570929507,212,105,112,109,214,103,213,100,107,110,102,105,108,219,1.0000329803771972
1570929508,212,105,112,109,214,103,213,100,107,110,102,105,108,219,1.0000329803771972
1570929509,212,105,112,109,214,103,213,100,107,110,102,105,108,219,1.0000329803771972
1570929510,212,105,112,109,214,103,213,100,107,110,102,105,108,219,1.0000329803771972
